"geneSet","description","NES","FDR","Function","Datatype"
"GO:0071772","response to BMP",1.30164254001716,0.157101373978665,"GO","FP_noCTC"
"GO:0097035","regulation of membrane lipid distribution",1.2998374574083,0.158494724214932,"GO","FP_noCTC"
"GO:0006090","pyruvate metabolic process",-1.43748346746735,0.166116566131052,"GO","FP_noCTC"
"GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process",-1.43952001981119,0.167076751191693,"GO","FP_noCTC"
"GO:0007218","neuropeptide signaling pathway",-1.43386176238107,0.167350699725582,"GO","FP_noCTC"
"GO:0018198","peptidyl-cysteine modification",-1.42675155788011,0.169514844136413,"GO","FP_noCTC"
"GO:0051090","regulation of DNA-binding transcription factor activity",1.28454184511231,0.170521502066661,"GO","FP_noCTC"
"GO:0070371","ERK1 and ERK2 cascade",1.28724932068595,0.1705854147859,"GO","FP_noCTC"
"GO:0015844","monoamine transport",1.28671518418012,0.170625242817877,"GO","FP_noCTC"
"GO:0002440","production of molecular mediator of immune response",1.28491183342038,0.170798772801729,"GO","FP_noCTC"
"GO:0050886","endocrine process",-1.45044064297631,0.173080950399837,"GO","FP_noCTC"
"GO:0050808","synapse organization",1.28133721902745,0.17358011114805,"GO","FP_noCTC"
"GO:0010586","miRNA metabolic process",1.27811469699687,0.175599212835786,"GO","FP_noCTC"
"GO:0034612","response to tumor necrosis factor",1.27818388784822,0.176203793385713,"GO","FP_noCTC"
"GO:0007398","ectoderm development",1.2783528666661,0.176697914952472,"GO","FP_noCTC"
"GO:0001963","synaptic transmission",-0.474744974524543,0.0761316872427984,"GO","FP_noCTC"
"GO:0070542","response to fatty acid",-1.4007312752999,0.188055202042672,"GO","FP_noCTC"
"GO:0034113","heterotypic cell-cell adhesion",1.26558894740276,0.188778159557485,"GO","FP_noCTC"
"GO:0032602","chemokine production",1.26617530287684,0.18943003578254,"GO","FP_noCTC"
"GO:0003015","heart process",1.26560484954667,0.189482392447624,"GO","FP_noCTC"
"GO:0120254","olefinic compound metabolic process",-1.40184811006566,0.190014873146618,"GO","FP_noCTC"
"GO:0042430","indole-containing compound metabolic process",1.26373437891048,0.190348228025184,"GO","FP_noCTC"
"GO:0071604","transforming growth factor beta production",1.26086243244011,0.192567418377384,"GO","FP_noCTC"
"GO:0097722","sperm motility",1.26095306705532,0.193148402278016,"GO","FP_noCTC"
"GO:0098727","maintenance of cell number",1.25691260979856,0.19651176818091,"GO","FP_noCTC"
"GO:0001945","lymph vessel development",1.2570026181737,0.19713417187279,"GO","FP_noCTC"
"GO:0033002","muscle cell proliferation",1.25347776388916,0.199106309097358,"GO","FP_noCTC"
"GO:0060537","muscle tissue development",1.25285554392941,0.19918659509317,"GO","FP_noCTC"
"GO:0006022","aminoglycan metabolic process",1.24504152299647,0.208778381852462,"GO","FP_noCTC"
"GO:0032526","response to retinoic acid",1.24421715245289,0.20922746337503,"GO","FP_noCTC"
"GO:0007492","endoderm development",-1.37566229041135,0.211328023927381,"GO","FP_noCTC"
"GO:0006907","pinocytosis",1.23247691391752,0.225119329903561,"GO","FP_noCTC"
"GO:0097193","intrinsic apoptotic signaling pathway",-1.36200314697492,0.227453733881633,"GO","FP_noCTC"
"GO:0050900","leukocyte migration",-1.35034533473981,0.229949532443286,"GO","FP_noCTC"
"GO:0006081","cellular aldehyde metabolic process",-1.35243596253011,0.230565764956533,"GO","FP_noCTC"
"GO:0035051","cardiocyte differentiation",1.22613468862377,0.233319079619682,"GO","FP_noCTC"
"GO:0002237","response to molecule of bacterial origin",-1.35452228300942,0.234829142789823,"GO","FP_noCTC"
"GO:0098781","ncRNA transcription",1.22350037319458,0.236768345486138,"GO","FP_noCTC"
"GO:0010171","body morphogenesis",1.21848737839196,0.241346454566333,"GO","FP_noCTC"
"GO:0001562","response to protozoan",1.21604733739252,0.244420662315135,"GO","FP_noCTC"
"GO:0001890","placenta development",-1.33969793037958,0.244618888350329,"GO","FP_noCTC"
"GO:0035329","hippo signaling",1.21193539751662,0.248647294478741,"GO","FP_noCTC"
"GO:0001539","cilium or flagellum-dependent cell motility",1.21227444447183,0.248895871301955,"GO","FP_noCTC"
"GO:0042176","regulation of protein catabolic process",-1.30777752419155,0.255901522650273,"GO","FP_noCTC"
"GO:0099003","vesicle-mediated transport in synapse",-1.32787823337108,0.256566447115476,"GO","FP_noCTC"
"GO:0071825","protein-lipid complex organization",1.20605757590496,0.257460219100143,"GO","FP_noCTC"
"GO:0006959","humoral immune response",-1.30781183211008,0.259198232780474,"GO","FP_noCTC"
"GO:0043434","response to peptide hormone",-1.32849322554698,0.259376556906795,"GO","FP_noCTC"
"GO:0010573","vascular endothelial growth factor production",-1.30297897568584,0.261177337479213,"GO","FP_noCTC"
"GO:2001233","regulation of apoptotic signaling pathway",-1.30850322436532,0.261430997159251,"GO","FP_noCTC"
"GO:0008217","regulation of blood pressure",-1.31222541509773,0.262006158171593,"GO","FP_noCTC"
"GO:0014074","response to purine-containing compound",1.19560484039056,0.270937146412465,"GO","FP_noCTC"
"GO:0002209","behavioral defense response",-1.29544630219533,0.271293725017895,"GO","FP_noCTC"
"GO:0023058","adaptation of signaling pathway",1.19399519214572,0.272884183573764,"GO","FP_noCTC"
"GO:0046685","response to arsenic-containing substance",-1.29243979775123,0.273158542768161,"GO","FP_noCTC"
"GO:0040013","negative regulation of locomotion",1.19206908040644,0.275498282894076,"GO","FP_noCTC"
"GO:0050817","coagulation",1.18897472217599,0.279279060124419,"GO","FP_noCTC"
"GO:0007606","sensory perception of chemical stimulus",1.1873283017801,0.280313212236591,"GO","FP_noCTC"
"GO:0034367","protein-containing complex remodeling",1.18511095892621,0.282486719192778,"GO","FP_noCTC"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",1.1855211198799,0.282639084730145,"GO","FP_noCTC"
"GO:0097164","ammonium ion metabolic process",1.18369585970627,0.284195988624532,"GO","FP_noCTC"
"GO:0090287","regulation of cellular response to growth factor stimulus",1.17536603730656,0.291274742161578,"GO","FP_noCTC"
"GO:0032355","response to estradiol",1.17540648240581,0.292158802421859,"GO","FP_noCTC"
"GO:0150115","cell-substrate junction organization",1.17266360355273,0.292637456563294,"GO","FP_noCTC"
"GO:0050906","detection of stimulus involved in sensory perception",1.17751184874579,0.293131550080248,"GO","FP_noCTC"
"GO:0010927","cellular component assembly involved in morphogenesis",1.17324131986134,0.293390161611203,"GO","FP_noCTC"
"GO:0034976","response to endoplasmic reticulum stress",-1.27571172513411,0.294197237514797,"GO","FP_noCTC"
"GO:0097305","response to alcohol",1.16992671581591,0.296047663216843,"GO","FP_noCTC"
"GO:0070972","protein localization to endoplasmic reticulum",-1.26996331580272,0.298409776986288,"GO","FP_noCTC"
"GO:0048545","response to steroid hormone",-1.25877939738745,0.29994739091574,"GO","FP_noCTC"
"GO:0048499","synaptic vesicle membrane organization",-1.26164185825371,0.300923910296456,"GO","FP_noCTC"
"GO:0006979","response to oxidative stress",-1.26461387407512,0.301883815019331,"GO","FP_noCTC"
"GO:0050727","regulation of inflammatory response",-1.25070518094972,0.302696699741677,"GO","FP_noCTC"
"GO:0070482","response to oxygen levels",-1.26511774530583,0.304416233461325,"GO","FP_noCTC"
"GO:0000959","mitochondrial RNA metabolic process",-1.25099615557532,0.305201168215458,"GO","FP_noCTC"
"GO:0006879","intracellular iron ion homeostasis",-1.25416077077736,0.305670056741504,"GO","FP_noCTC"
"GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels",-1.25218752603746,0.306131835019706,"GO","FP_noCTC"
"GO:0042391","regulation of membrane potential",1.1605234639351,0.311700773239041,"GO","FP_noCTC"
"GO:1904645","response to amyloid-beta",1.1599684144295,0.311721715873836,"GO","FP_noCTC"
"GO:0048645","animal organ formation",1.15947284238811,0.311826884086369,"GO","FP_noCTC"
"GO:0038061","non-canonical NF-kappaB signal transduction",1.15466721290869,0.317458084900425,"GO","FP_noCTC"
"GO:0046683","response to organophosphorus",1.15353890619994,0.318707239144278,"GO","FP_noCTC"
"GO:0061008","hepaticobiliary system development",1.1514894472965,0.320945961730526,"GO","FP_noCTC"
"GO:0140467","integrated stress response signaling",-1.23229598895981,0.330891343524687,"GO","FP_noCTC"
"GO:2001057","reactive nitrogen species metabolic process",-1.23239808587829,0.334074030380028,"GO","FP_noCTC"
"GO:0015837","amine transport",-1.22524620830886,0.336231928400343,"GO","FP_noCTC"
"GO:0051047","positive regulation of secretion",-1.21829031536185,0.341301157780118,"GO","FP_noCTC"
"GO:0009743","response to carbohydrate",-1.22099807050822,0.341997199803768,"GO","FP_noCTC"
"GO:0097194","execution phase of apoptosis",1.13789724522901,0.34246334281,"GO","FP_noCTC"
"GO:0042490","mechanoreceptor differentiation",1.13642474801113,0.342530996641163,"GO","FP_noCTC"
"GO:0050890","cognition",-1.21191699211175,0.342556006510683,"GO","FP_noCTC"
"GO:0097006","regulation of plasma lipoprotein particle levels",1.13722597784644,0.342708030671339,"GO","FP_noCTC"
"GO:0043171","peptide catabolic process",1.13825742827761,0.342717912134473,"GO","FP_noCTC"
"GO:0072593","reactive oxygen species metabolic process",-1.21912804187516,0.34288534129265,"GO","FP_noCTC"
"GO:0032620","interleukin-17 production",1.13893217194374,0.343291912184916,"GO","FP_noCTC"
"GO:0006690","icosanoid metabolic process",-1.21421568647954,0.34354516493396,"GO","FP_noCTC"
"GO:0023061","signal release",-1.20554060772801,0.343639311667305,"GO","FP_noCTC"
"GO:0007274","neuromuscular synaptic transmission",-1.21558180792988,0.343766274526034,"GO","FP_noCTC"
"GO:0050803","regulation of synapse structure or activity",1.13257256159181,0.345813388745325,"GO","FP_noCTC"
"GO:0019932","second-messenger-mediated signaling",-1.19961940880685,0.347239323048695,"GO","FP_noCTC"
"GO:0017145","stem cell division",1.12652970534619,0.357061194012666,"GO","FP_noCTC"
"GO:1903034","regulation of response to wounding",1.1269122948068,0.357288854695216,"GO","FP_noCTC"
"GO:0071496","cellular response to external stimulus",-1.18095005961606,0.362271760753013,"GO","FP_noCTC"
"GO:0099177","regulation of trans-synaptic signaling",-1.18198592670536,0.362774364809388,"GO","FP_noCTC"
"GO:0072594","establishment of protein localization to organelle",-1.18814709232036,0.363484460310192,"GO","FP_noCTC"
"GO:1990868","response to chemokine",-1.18572857835251,0.365999952526821,"GO","FP_noCTC"
"GO:0051450","myoblast proliferation",1.12160885999783,0.366882639111984,"GO","FP_noCTC"
"GO:0045730","respiratory burst",-1.18262816290664,0.367355348623085,"GO","FP_noCTC"
"GO:0036314","response to sterol",1.1201112409085,0.369120909998753,"GO","FP_noCTC"
"GO:0051345","positive regulation of hydrolase activity",1.11951013927377,0.36946410084753,"GO","FP_noCTC"
"GO:0090130","tissue migration",-1.18294810079363,0.369550201320318,"GO","FP_noCTC"
"GO:0071241","cellular response to inorganic substance",-1.16517245584386,0.384304307811258,"GO","FP_noCTC"
"GO:0003158","endothelium development",1.11120415334204,0.386511589546838,"GO","FP_noCTC"
"GO:0009612","response to mechanical stimulus",-1.16305759148231,0.386593818693478,"GO","FP_noCTC"
"GO:0071806","protein transmembrane transport",-1.15974448110988,0.388769457448388,"GO","FP_noCTC"
"GO:1901616","organic hydroxy compound catabolic process",-1.16074331466476,0.389245218817783,"GO","FP_noCTC"
"GO:0048872","homeostasis of number of cells",1.10583387948632,0.396859778868789,"GO","FP_noCTC"
"GO:0001667","ameboidal-type cell migration",1.10080833080776,0.406719221103569,"GO","FP_noCTC"
"GO:0031400","negative regulation of protein modification process",-1.14914382055812,0.408606457103921,"GO","FP_noCTC"
"GO:0062012","regulation of small molecule metabolic process",-1.14277384954591,0.415540537960722,"GO","FP_noCTC"
"GO:0035640","exploration behavior",-1.14301941867809,0.417927038998405,"GO","FP_noCTC"
"GO:0007517","muscle organ development",1.09325789424673,0.422963100697486,"GO","FP_noCTC"
"GO:0042180","cellular ketone metabolic process",-1.13417819249137,0.428326268823843,"GO","FP_noCTC"
"GO:0045861","negative regulation of proteolysis",1.07950212525867,0.44884742435802,"GO","FP_noCTC"
"GO:1903513","endoplasmic reticulum to cytosol transport",-1.12371243979818,0.449912685191891,"GO","FP_noCTC"
"GO:0097191","extrinsic apoptotic signaling pathway",1.07098339880203,0.464488803905125,"GO","FP_noCTC"
"GO:0010876","lipid localization",1.07150290696873,0.465669919895477,"GO","FP_noCTC"
"GO:0006984","ER-nucleus signaling pathway",-1.11594390409012,0.467370722676003,"GO","FP_noCTC"
"GO:0048284","organelle fusion",-1.107472920482,0.478358086351961,"GO","FP_noCTC"
"GO:0097696","receptor signaling pathway via STAT",1.0633592706578,0.479209388023878,"GO","FP_noCTC"
"GO:1901654","response to ketone",1.0523357053645,0.502908655884183,"GO","FP_noCTC"
"GO:0030534","adult behavior",1.04803345599795,0.507704835837806,"GO","FP_noCTC"
"GO:0002244","hematopoietic progenitor cell differentiation",1.0472382733519,0.508584512807544,"GO","FP_noCTC"
"GO:1990089","response to nerve growth factor",-1.09089874923831,0.510404344012296,"GO","FP_noCTC"
"GO:0051347","positive regulation of transferase activity",-1.08513932520825,0.520848063036808,"GO","FP_noCTC"
"GO:0045103","intermediate filament-based process",1.03937898420509,0.524184528787145,"GO","FP_noCTC"
"GO:0007205","protein kinase C-activating G protein-coupled receptor signaling pathway",-1.07860021977073,0.530894485094307,"GO","FP_noCTC"
"GO:0045454","cell redox homeostasis",-1.07954935853108,0.531298432996847,"GO","FP_noCTC"
"GO:0044331","cell-cell adhesion mediated by cadherin",1.03216176814311,0.538013253590535,"GO","FP_noCTC"
"GO:0001701","in utero embryonic development",1.02950219128091,0.542970940466073,"GO","FP_noCTC"
"GO:0060840","artery development",1.0275509834555,0.544438423900096,"GO","FP_noCTC"
"GO:0043549","regulation of kinase activity",1.02180890286337,0.552391624386923,"GO","FP_noCTC"
"GO:0009299","mRNA transcription",1.02037913070044,0.554876408523432,"GO","FP_noCTC"
"GO:0009112","nucleobase metabolic process",1.01958087204284,0.555806281801561,"GO","FP_noCTC"
"GO:0055094","response to lipoprotein particle",1.01852460401843,0.55731417748616,"GO","FP_noCTC"
"GO:0006066","alcohol metabolic process",1.0160382554455,0.56189722046143,"GO","FP_noCTC"
"GO:0048013","ephrin receptor signaling pathway",1.01541766863385,0.5621738482388,"GO","FP_noCTC"
"GO:0009266","response to temperature stimulus",-1.06400418717862,0.565845474920129,"GO","FP_noCTC"
"GO:0038034","signal transduction in absence of ligand",-1.06064184182885,0.57319071256551,"GO","FP_noCTC"
"GO:0043627","response to estrogen",1.01000595327669,0.574683447147994,"GO","FP_noCTC"
"GO:0002526","acute inflammatory response",1.00494962736362,0.583618501397718,"GO","FP_noCTC"
"GO:0019216","regulation of lipid metabolic process",-1.05117436635101,0.586754928746637,"GO","FP_noCTC"
"GO:0051051","negative regulation of transport",-1.05200366119013,0.587493924786602,"GO","FP_noCTC"
"GO:0010563","negative regulation of phosphorus metabolic process",-1.04537161275921,0.598750470871496,"GO","FP_noCTC"
"GO:0052547","regulation of peptidase activity",0.995770663867736,0.600327404193852,"GO","FP_noCTC"
"GO:0001570","vasculogenesis",-1.04237825985617,0.601352633953318,"GO","FP_noCTC"
"GO:0030431","sleep",-1.03482720125715,0.615813030157601,"GO","FP_noCTC"
"GO:0071402","cellular response to lipoprotein particle stimulus",0.985680133355326,0.621512805320942,"GO","FP_noCTC"
"GO:0002040","sprouting angiogenesis",-1.02943126890634,0.626887442647564,"GO","FP_noCTC"
"GO:0042044","fluid transport",0.976507478529068,0.645642886307279,"GO","FP_noCTC"
"GO:0016485","protein processing",0.973952717920388,0.647275237213275,"GO","FP_noCTC"
"GO:0006887","exocytosis",0.975234514763097,0.647843755418622,"GO","FP_noCTC"
"GO:0043462","regulation of ATP-dependent activity",0.974746501392016,0.647859606979153,"GO","FP_noCTC"
"GO:0034698","response to gonadotropin",0.971261473923314,0.653742677317463,"GO","FP_noCTC"
"GO:0036119","response to platelet-derived growth factor",-1.01405013567819,0.665113014714646,"GO","FP_noCTC"
"GO:0140962","multicellular organismal-level chemical homeostasis",0.964048267287642,0.672487967855455,"GO","FP_noCTC"
"GO:0019755","one-carbon compound transport",-1.00182961600297,0.680835063750929,"GO","FP_noCTC"
"GO:0003014","renal system process",0.938800134094034,0.735586115578712,"GO","FP_noCTC"
"GO:0044843","cell cycle G1/S phase transition",0.93647714759991,0.736029200281147,"GO","FP_noCTC"
"GO:0032069","regulation of nuclease activity",0.933390367356378,0.74168659330571,"GO","FP_noCTC"
"GO:0033622","integrin activation",0.928984973286285,0.75090358195501,"GO","FP_noCTC"
"GO:0043086","negative regulation of catalytic activity",-0.966559572138128,0.762082068362374,"GO","FP_noCTC"
"GO:1903317","regulation of protein maturation",0.915753837441369,0.782326209803498,"GO","FP_noCTC"
"GO:0006836","neurotransmitter transport",-0.954905855876923,0.787313442845084,"GO","FP_noCTC"
"GO:0007215","glutamate receptor signaling pathway",0.908853983503117,0.794979918525515,"GO","FP_noCTC"
"GO:0006040","amino sugar metabolic process",0.904111883401481,0.803648404897625,"GO","FP_noCTC"
"GO:0048144","fibroblast proliferation",0.903466581939233,0.803678051299548,"GO","FP_noCTC"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus",0.90090495928392,0.808981614890199,"GO","FP_noCTC"
"GO:0090594","inflammatory response to wounding",-0.943399621207833,0.812067363811177,"GO","FP_noCTC"
"GO:0099565","chemical synaptic transmission",-0.226334253087715,0.59698275862069,"GO","FP_noCTC"
"GO:0090077","foam cell differentiation",0.88734914591497,0.834470908680238,"GO","FP_noCTC"
"GO:0007271","synaptic transmission",-0.302932562460556,0.57979797979798,"GO","FP_noCTC"
"GO:0031503","protein-containing complex localization",-0.913238153232506,0.872736912650943,"GO","FP_noCTC"
"GO:1990806","ligand-gated ion channel signaling pathway",0.862754276947018,0.877437178010667,"GO","FP_noCTC"
"GO:0044346","fibroblast apoptotic process",0.857069745659164,0.883117799994125,"GO","FP_noCTC"
"GO:0006766","vitamin metabolic process",-0.888209007994524,0.920735684623568,"GO","FP_noCTC"
"GO:0035249","synaptic transmission",-0.216682756100528,0.727659574468085,"GO","FP_noCTC"
"GO:0098926","postsynaptic signal transduction",0.827760393338613,0.926457336275645,"GO","FP_noCTC"
"GO:0007214","gamma-aminobutyric acid signaling pathway",-0.879939816081294,0.931462391147092,"GO","FP_noCTC"
"GO:0070050","neuron cellular homeostasis",-0.878265738782472,0.931887328040107,"GO","FP_noCTC"
"GO:0106027","neuron projection organization",0.800959731880753,0.959598325757018,"GO","FP_noCTC"
"GO:0070670","response to interleukin-4",0.781809711008979,0.975561936295696,"GO","FP_noCTC"
"GO:0007029","endoplasmic reticulum organization",-0.843371313013958,0.976622743969631,"GO","FP_noCTC"
"GO:0048010","vascular endothelial growth factor receptor signaling pathway",-0.848792770274155,0.977116097972876,"GO","FP_noCTC"
"GO:0106030","neuron projection fasciculation",0.725319685790321,0.991437933299217,"GO","FP_noCTC"
"GO:0051932","synaptic transmission",0.204126600629589,0.929759704251386,"GO","FP_noCTC"
"GO:0070841","inclusion body assembly",0.658454365135839,1,"GO","FP_noCTC"
"GO:0051648","vesicle localization",-0.77539446280016,1,"GO","FP_noCTC"
"GO:0016358","dendrite development",0.630958262412196,1,"GO","FP_noCTC"
"GO:0022613","ribonucleoprotein complex biogenesis",-2.25790613714168,0,"GO","IFG_CTCDT"
"GO:0002237","response to molecule of bacterial origin",-2.30089377187075,0,"GO","IFG_CTCDT"
"GO:0050900","leukocyte migration",-2.40657327077147,0,"GO","IFG_CTCDT"
"GO:0070555","response to interleukin-1",-2.4849283479709,0,"GO","IFG_CTCDT"
"GO:0002181","cytoplasmic translation",-2.7750141377639,0,"GO","IFG_CTCDT"
"GO:0022900","electron transport chain",-2.17345028393245,0.000358455329544668,"GO","IFG_CTCDT"
"GO:0035966","response to topologically incorrect protein",-2.16288742429796,0.000418197884468779,"GO","IFG_CTCDT"
"GO:0010257","NADH dehydrogenase complex assembly",-2.21966898030569,0.000418197884468779,"GO","IFG_CTCDT"
"GO:0050727","regulation of inflammatory response",-2.16843299900164,0.000470472620027377,"GO","IFG_CTCDT"
"GO:0007606","sensory perception of chemical stimulus",2.20466785893304,0.000671512842000672,"GO","IFG_CTCDT"
"GO:0042330","taxis",-2.13643340699787,0.000752756192043803,"GO","IFG_CTCDT"
"GO:0002526","acute inflammatory response",-2.1006154912709,0.00136864762189782,"GO","IFG_CTCDT"
"GO:1990868","response to chemokine",-2.06854861333878,0.00175643111476887,"GO","IFG_CTCDT"
"GO:0044703","multi-organism reproductive process",-2.08280212969152,0.00177734100899231,"GO","IFG_CTCDT"
"GO:0044706","multi-multicellular organism process",-2.07187438945552,0.00183363687805542,"GO","IFG_CTCDT"
"GO:0007005","mitochondrion organization",-2.06861295944407,0.00188189048010951,"GO","IFG_CTCDT"
"GO:1901342","regulation of vasculature development",-2.04583886107453,0.00194462016277982,"GO","IFG_CTCDT"
"GO:2001233","regulation of apoptotic signaling pathway",-2.05087822917474,0.00195159012752097,"GO","IFG_CTCDT"
"GO:0001578","microtubule bundle formation",2.09946244388743,0.00201453852600201,"GO","IFG_CTCDT"
"GO:0032609","type II interferon production",-2.04776156161426,0.00204696859239981,"GO","IFG_CTCDT"
"GO:0016072","rRNA metabolic process",-2.05102561162897,0.00206638954678691,"GO","IFG_CTCDT"
"GO:0034612","response to tumor necrosis factor",-2.05295351439283,0.0021171267901232,"GO","IFG_CTCDT"
"GO:0006858","extracellular transport",2.05326342896365,0.00246221375400246,"GO","IFG_CTCDT"
"GO:0071216","cellular response to biotic stimulus",-2.02351288849425,0.0026286724166609,"GO","IFG_CTCDT"
"GO:0097193","intrinsic apoptotic signaling pathway",-2.00732816467257,0.00342161905474456,"GO","IFG_CTCDT"
"GO:0015980","energy derivation by oxidation of organic compounds",-1.9940996531488,0.00351286222953775,"GO","IFG_CTCDT"
"GO:0140053","mitochondrial gene expression",-1.99736626541607,0.00354559075962661,"GO","IFG_CTCDT"
"GO:0045730","respiratory burst",-1.99468814903612,0.00355468201798462,"GO","IFG_CTCDT"
"GO:0002544","chronic inflammatory response",-1.98028170663654,0.00390318025504194,"GO","IFG_CTCDT"
"GO:0006959","humoral immune response",-1.98248074728937,0.00400504897048946,"GO","IFG_CTCDT"
"GO:0009620","response to fungus",-1.97553759240203,0.0040774293735706,"GO","IFG_CTCDT"
"GO:0050886","endocrine process",-1.96340584785906,0.00458575611245075,"GO","IFG_CTCDT"
"GO:0001819","positive regulation of cytokine production",-1.95542825661542,0.00470472620027377,"GO","IFG_CTCDT"
"GO:0006457","protein folding",-1.95784487769393,0.0047350792725336,"GO","IFG_CTCDT"
"GO:0002274","myeloid leukocyte activation",-1.959223938294,0.00480927567139096,"GO","IFG_CTCDT"
"GO:0034976","response to endoplasmic reticulum stress",-1.93224602678871,0.00585477038256291,"GO","IFG_CTCDT"
"GO:0090594","inflammatory response to wounding",-1.91968688269658,0.00645746733370909,"GO","IFG_CTCDT"
"GO:0006882","intracellular zinc ion homeostasis",-1.91386501462199,0.00663142359657636,"GO","IFG_CTCDT"
"GO:0043086","negative regulation of catalytic activity",-1.90607188460216,0.00728361315449791,"GO","IFG_CTCDT"
"GO:0010573","vascular endothelial growth factor production",-1.90289334946691,0.00732411430096673,"GO","IFG_CTCDT"
"GO:0032602","chemokine production",-1.87944232301565,0.00929686066242133,"GO","IFG_CTCDT"
"GO:0045454","cell redox homeostasis",-1.87968689391685,0.00954151489037978,"GO","IFG_CTCDT"
"GO:0097722","sperm motility",1.93918958829088,0.0098040874932098,"GO","IFG_CTCDT"
"GO:0046685","response to arsenic-containing substance",-1.85383955690728,0.0113768833570257,"GO","IFG_CTCDT"
"GO:0051131","chaperone-mediated protein complex assembly",-1.8622601059871,0.0114168022459977,"GO","IFG_CTCDT"
"GO:0001539","cilium or flagellum-dependent cell motility",1.91655295366654,0.0115276371210115,"GO","IFG_CTCDT"
"GO:0072522","purine-containing compound biosynthetic process",-1.85417393709235,0.0116122854431563,"GO","IFG_CTCDT"
"GO:0009593","detection of chemical stimulus",1.90091371318147,0.0117994399380118,"GO","IFG_CTCDT"
"GO:0097191","extrinsic apoptotic signaling pathway",-1.85455535494272,0.0118588971524361,"GO","IFG_CTCDT"
"GO:0090130","tissue migration",-1.84499056246897,0.0120440990727008,"GO","IFG_CTCDT"
"GO:0051438","regulation of ubiquitin-protein transferase activity",-1.85537713396028,0.0120869388559879,"GO","IFG_CTCDT"
"GO:0050906","detection of stimulus involved in sensory perception",1.93974336936875,0.0120872311560121,"GO","IFG_CTCDT"
"GO:2001057","reactive nitrogen species metabolic process",-1.838140979964,0.0129823169352482,"GO","IFG_CTCDT"
"GO:0007159","leukocyte cell-cell adhesion",-1.83459132970562,0.0131064996557981,"GO","IFG_CTCDT"
"GO:0019221","cytokine-mediated signaling pathway",-1.82732407780894,0.0138517380916904,"GO","IFG_CTCDT"
"GO:0072593","reactive oxygen species metabolic process",-1.82835347379603,0.0139050796585869,"GO","IFG_CTCDT"
"GO:0046683","response to organophosphorus",-1.82527729003202,0.0139761732989466,"GO","IFG_CTCDT"
"GO:0042742","defense response to bacterium",-1.81783818401776,0.0146369259564073,"GO","IFG_CTCDT"
"GO:0009141","nucleoside triphosphate metabolic process",-1.81026693214072,0.015585913463471,"GO","IFG_CTCDT"
"GO:0045116","protein neddylation",-1.80523444566657,0.0160493301322547,"GO","IFG_CTCDT"
"GO:0001659","temperature homeostasis",-1.80305353998933,0.016100618552048,"GO","IFG_CTCDT"
"GO:0070670","response to interleukin-4",-1.8007601437636,0.0163325282879807,"GO","IFG_CTCDT"
"GO:1901293","nucleoside phosphate biosynthetic process",-1.79676955798743,0.0169370143209856,"GO","IFG_CTCDT"
"GO:0060216","definitive hemopoiesis",1.85985462147783,0.0175432729972675,"GO","IFG_CTCDT"
"GO:0034341","response to type II interferon",-1.78441094904809,0.0185547798214306,"GO","IFG_CTCDT"
"GO:0140467","integrated stress response signaling",-1.78288284000604,0.018580964625449,"GO","IFG_CTCDT"
"GO:0006814","sodium ion transport",1.8369046164724,0.0196977100320197,"GO","IFG_CTCDT"
"GO:0006879","intracellular iron ion homeostasis",-1.77062296976817,0.0202407776082889,"GO","IFG_CTCDT"
"GO:0002263","cell activation involved in immune response",-1.77142978618171,0.0203924629426556,"GO","IFG_CTCDT"
"GO:0070542","response to fatty acid",-1.76828546315817,0.0204437064178016,"GO","IFG_CTCDT"
"GO:0038034","signal transduction in absence of ligand",-1.75961100342733,0.0215709166859864,"GO","IFG_CTCDT"
"GO:0017004","cytochrome complex assembly",-1.75668254855174,0.0216865474374524,"GO","IFG_CTCDT"
"GO:0002697","regulation of immune effector process",-1.75071052974429,0.0222690373479625,"GO","IFG_CTCDT"
"GO:0043434","response to peptide hormone",-1.74402241657991,0.0234319491574661,"GO","IFG_CTCDT"
"GO:0009743","response to carbohydrate",-1.74250305044215,0.0234380905250002,"GO","IFG_CTCDT"
"GO:0051347","positive regulation of transferase activity",-1.74005333333985,0.0235002244033575,"GO","IFG_CTCDT"
"GO:0009581","detection of external stimulus",1.79235850831672,0.0241185029085241,"GO","IFG_CTCDT"
"GO:0048010","vascular endothelial growth factor receptor signaling pathway",-1.73303111230975,0.024649075308101,"GO","IFG_CTCDT"
"GO:0009582","detection of abiotic stimulus",1.79498286592893,0.024968068398025,"GO","IFG_CTCDT"
"GO:0048545","response to steroid hormone",-1.71426095348949,0.0258639307009922,"GO","IFG_CTCDT"
"GO:0070371","ERK1 and ERK2 cascade",-1.72381784980253,0.0260597024578974,"GO","IFG_CTCDT"
"GO:0014074","response to purine-containing compound",-1.71445724542059,0.0261672390567608,"GO","IFG_CTCDT"
"GO:0042060","wound healing",-1.72488306012416,0.0262555541379529,"GO","IFG_CTCDT"
"GO:0071826","protein-RNA complex organization",-1.71931580627204,0.026260535649382,"GO","IFG_CTCDT"
